order_id,order_hour,city_tier,pricing_model,checkout_layout,basket_value_usd,delivery_time_min,net_margin_usd
ORD-500823,10,tier_3_small,fixed_low_fee,upsell_grid_modal,24.93,41.0,4.14
ORD-500824,21,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,46.01,21.0,5.87
ORD-500825,12,tier_1_megacity,fixed_low_fee,one_click_express,52.89,40.0,7.2
ORD-500826,12,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,58.19,32.0,8.68
ORD-500827,20,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,36.37,35.0,11.34
ORD-500828,21,tier_2_regional,tiered_basket_subsidy,one_click_express,33.61,34.0,6.08
ORD-500829,22,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,26.66,29.0,4.42
ORD-500830,19,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,28.47,44.0,4.29
ORD-500831,19,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,20.53,25.0,3.67
ORD-500832,13,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,32.19,25.0,0.37
ORD-500833,14,tier_1_megacity,fixed_low_fee,upsell_grid_modal,39.55,25.0,6.42
ORD-500834,19,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,19.81,36.0,3.11
ORD-500835,20,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,16.47,39.0,12.89
ORD-500836,21,tier_1_megacity,dynamic_surge_multiplier,one_click_express,49.62,44.0,9.48
ORD-500837,21,tier_1_megacity,tiered_basket_subsidy,one_click_express,45.97,36.0,7.4
ORD-500838,18,tier_3_small,fixed_low_fee,upsell_grid_modal,26.22,47.0,4.05
ORD-500839,9,tier_1_megacity,fixed_low_fee,one_click_express,38.75,24.0,7.37
ORD-500840,8,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,40.29,36.0,7.06
ORD-500841,20,tier_1_megacity,fixed_low_fee,one_click_express,40.84,41.0,5.54
ORD-500842,12,tier_3_small,fixed_low_fee,upsell_grid_modal,29.01,54.0,6.51
ORD-500843,19,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,45.69,14.0,4.7
ORD-500844,20,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,40.73,40.0,-4.87
ORD-500845,9,tier_1_megacity,tiered_basket_subsidy,one_click_express,48.39,47.0,1.09
ORD-500846,21,tier_2_regional,tiered_basket_subsidy,one_click_express,21.92,28.0,5.95
ORD-500847,15,tier_1_megacity,fixed_low_fee,one_click_express,37.44,33.0,1.92
ORD-500848,9,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,50.32,26.0,6.31
ORD-500849,15,tier_2_regional,dynamic_surge_multiplier,one_click_express,27.2,27.0,13.98
ORD-500850,19,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,50.94,17.0,3.28
ORD-500851,9,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,34.44,16.0,5.79
ORD-500852,12,tier_1_megacity,dynamic_surge_multiplier,one_click_express,55.73,40.0,8.7
ORD-500853,15,tier_3_small,tiered_basket_subsidy,gamified_loyalty_bar,44.87,28.0,9.69
ORD-500854,22,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,37.29,16.0,2.07
ORD-500855,17,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,44.68,34.0,5.64
ORD-500856,23,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,26.89,43.0,4.35
ORD-500857,17,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,18.78,28.0,7.77
ORD-500858,11,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,41.01,21.0,6.09
ORD-500859,15,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,20.21,30.0,6.45
ORD-500860,10,tier_2_regional,dynamic_surge_multiplier,one_click_express,19.67,37.0,7.02
ORD-500861,15,tier_3_small,tiered_basket_subsidy,gamified_loyalty_bar,18.44,24.0,8.42
ORD-500862,23,tier_3_small,fixed_low_fee,upsell_grid_modal,23.69,33.0,2.88
ORD-500863,8,tier_3_small,fixed_low_fee,gamified_loyalty_bar,27.07,43.0,7.5
ORD-500864,16,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,28.39,30.0,5.69
ORD-500865,17,tier_1_megacity,fixed_low_fee,one_click_express,41.4,18.0,3.39
ORD-500866,14,tier_1_megacity,fixed_low_fee,upsell_grid_modal,45.14,29.0,5.66
ORD-500867,8,tier_2_regional,fixed_low_fee,one_click_express,24.57,28.0,7.05
ORD-500868,20,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,37.62,30.0,8.2
ORD-500869,8,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,21.45,15.0,-2.44
ORD-500870,13,tier_1_megacity,dynamic_surge_multiplier,one_click_express,44.8,38.0,6.9
ORD-500871,16,tier_1_megacity,tiered_basket_subsidy,one_click_express,33.84,28.0,3.12
ORD-500872,13,tier_3_small,fixed_low_fee,upsell_grid_modal,29.02,26.0,5.32
ORD-500873,19,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,24.45,38.0,6.18
ORD-500874,12,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,17.63,36.0,11.34
ORD-500875,22,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,34.26,23.0,5.89
ORD-500876,19,tier_2_regional,fixed_low_fee,one_click_express,20.81,39.0,5.21
ORD-500877,17,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,12.56,33.0,0.57
ORD-500878,17,tier_1_megacity,dynamic_surge_multiplier,one_click_express,49.66,25.0,4.21
ORD-500879,19,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,35.0,22.0,4.58
ORD-500880,10,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,41.96,25.0,9.69
ORD-500881,15,tier_1_megacity,tiered_basket_subsidy,one_click_express,26.03,28.0,4.9
ORD-500882,19,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,40.86,36.0,5.62
ORD-500883,13,tier_1_megacity,fixed_low_fee,upsell_grid_modal,53.62,10.0,5.61
ORD-500884,13,tier_3_small,fixed_low_fee,gamified_loyalty_bar,22.9,31.0,5.55
ORD-500885,20,tier_1_megacity,dynamic_surge_multiplier,one_click_express,39.3,31.0,11.98
ORD-500886,10,tier_1_megacity,fixed_low_fee,upsell_grid_modal,34.44,53.0,3.85
ORD-500887,16,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,36.89,20.0,3.94
ORD-500888,12,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,51.53,23.0,9.69
ORD-500889,9,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,38.75,26.0,3.06
ORD-500890,11,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,31.27,30.0,3.15
ORD-500891,21,tier_1_megacity,fixed_low_fee,one_click_express,24.11,32.0,5.02
ORD-500892,17,tier_2_regional,fixed_low_fee,one_click_express,16.06,25.0,4.51
ORD-500893,8,tier_1_megacity,fixed_low_fee,upsell_grid_modal,51.34,42.0,5.24
ORD-500894,12,tier_2_regional,tiered_basket_subsidy,one_click_express,37.61,52.0,4.76
ORD-500895,23,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,43.81,20.0,6.65
ORD-500896,10,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,33.19,29.0,7.0
ORD-500897,18,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,38.97,27.0,6.57
ORD-500898,17,tier_3_small,fixed_low_fee,one_click_express,23.42,28.0,3.28
ORD-500899,15,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,18.68,44.0,0.99
ORD-500900,20,tier_2_regional,fixed_low_fee,upsell_grid_modal,36.82,22.0,8.38
ORD-500901,22,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,40.23,27.0,4.44
ORD-500902,13,tier_1_megacity,dynamic_surge_multiplier,one_click_express,38.92,18.0,8.42
ORD-500903,17,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,20.54,34.0,3.41
ORD-500904,18,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,33.71,38.0,4.71
ORD-500905,8,tier_1_megacity,fixed_low_fee,upsell_grid_modal,44.29,38.0,4.43
ORD-500906,9,tier_1_megacity,dynamic_surge_multiplier,one_click_express,44.26,23.0,11.93
ORD-500907,15,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,37.09,38.0,6.93
ORD-500908,14,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,43.68,24.0,6.61
ORD-500909,22,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,23.39,32.0,4.89
ORD-500910,19,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,57.36,23.0,10.51
ORD-500911,8,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,37.99,18.0,4.51
ORD-500912,11,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,38.82,19.0,4.14
ORD-500913,13,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,8.0,15.0,3.29
ORD-500914,21,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,28.46,23.0,-0.88
ORD-500915,15,tier_2_regional,tiered_basket_subsidy,one_click_express,15.64,21.0,3.99
ORD-500916,17,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,17.39,36.0,6.65
ORD-500917,14,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,45.74,36.0,3.22
ORD-500918,17,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,29.09,25.0,2.38
ORD-500919,9,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,30.64,29.0,7.59
ORD-500920,12,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,40.1,22.0,3.76
ORD-500921,11,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,44.2,29.0,4.02
ORD-500922,19,tier_1_megacity,tiered_basket_subsidy,one_click_express,20.7,10.0,4.82
ORD-500923,23,tier_2_regional,fixed_low_fee,one_click_express,32.96,30.0,4.06
ORD-500924,9,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,25.37,34.0,6.39
ORD-500925,16,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,54.1,28.0,4.18
ORD-500926,18,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,45.64,24.0,10.11
ORD-500927,10,tier_1_megacity,fixed_low_fee,one_click_express,34.9,40.0,3.25
ORD-500928,20,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,43.8,29.0,4.97
ORD-500929,20,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,43.82,33.0,7.32
ORD-500930,18,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,40.61,45.0,7.14
ORD-500931,12,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,36.23,16.0,7.42
ORD-500932,15,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,37.71,13.0,4.26
ORD-500933,14,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,36.28,28.0,4.04
ORD-500934,15,tier_2_regional,fixed_low_fee,one_click_express,23.06,27.0,9.29
ORD-500935,10,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,17.74,45.0,3.46
ORD-500936,15,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,34.68,43.0,5.64
ORD-500937,11,tier_2_regional,dynamic_surge_multiplier,one_click_express,35.58,16.0,14.79
ORD-500938,21,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,23.58,29.0,6.55
ORD-500939,9,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,39.86,39.0,2.5
ORD-500940,9,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,33.26,42.0,10.25
ORD-500941,20,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,35.42,43.0,1.85
ORD-500942,20,tier_1_megacity,fixed_low_fee,one_click_express,33.65,15.0,3.11
ORD-500943,14,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,33.99,13.0,3.63
ORD-500944,9,tier_1_megacity,fixed_low_fee,upsell_grid_modal,52.54,40.0,6.28
ORD-500945,15,tier_3_small,tiered_basket_subsidy,one_click_express,13.92,41.0,5.8
ORD-500946,16,tier_2_regional,dynamic_surge_multiplier,one_click_express,36.07,34.0,3.86
ORD-500947,17,tier_1_megacity,dynamic_surge_multiplier,one_click_express,44.61,35.0,9.07
ORD-500948,19,tier_1_megacity,fixed_low_fee,one_click_express,26.47,28.0,5.41
ORD-500949,16,tier_1_megacity,fixed_low_fee,upsell_grid_modal,39.01,15.0,3.19
ORD-500950,8,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,34.86,43.0,2.74
ORD-500951,18,tier_3_small,fixed_low_fee,gamified_loyalty_bar,14.43,42.0,3.99
ORD-500952,14,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,50.6,47.0,10.22
ORD-500953,8,tier_2_regional,dynamic_surge_multiplier,one_click_express,33.96,26.0,11.88
ORD-500954,22,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,24.35,24.0,8.1
ORD-500955,10,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,41.05,15.0,6.75
ORD-500956,17,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,42.97,11.0,3.28
ORD-500957,19,tier_1_megacity,tiered_basket_subsidy,one_click_express,41.27,35.0,5.16
ORD-500958,9,tier_1_megacity,fixed_low_fee,one_click_express,51.22,28.0,4.55
ORD-500959,18,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,28.58,45.0,10.79
ORD-500960,19,tier_1_megacity,fixed_low_fee,one_click_express,37.74,25.0,1.88
ORD-500961,9,tier_1_megacity,fixed_low_fee,one_click_express,36.09,39.0,5.78
ORD-500962,9,tier_1_megacity,dynamic_surge_multiplier,one_click_express,61.86,37.0,4.95
ORD-500963,23,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,33.04,12.0,-5.96
ORD-500964,18,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,26.86,36.0,0.56
ORD-500965,19,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,17.98,35.0,-4.53
ORD-500966,13,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,33.07,21.0,5.96
ORD-500967,13,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,35.21,19.0,2.38
ORD-500968,10,tier_1_megacity,dynamic_surge_multiplier,one_click_express,40.78,37.0,7.03
ORD-500969,8,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,24.2,28.0,3.66
ORD-500970,15,tier_2_regional,fixed_low_fee,upsell_grid_modal,36.53,34.0,4.85
ORD-500971,18,tier_2_regional,fixed_low_fee,upsell_grid_modal,39.46,26.0,5.04
ORD-500972,13,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,36.89,38.0,6.65
ORD-500973,16,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,34.58,38.0,7.15
ORD-500974,16,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,28.23,33.0,5.2
ORD-500975,17,tier_1_megacity,dynamic_surge_multiplier,one_click_express,44.76,12.0,7.57
ORD-500976,17,tier_1_megacity,fixed_low_fee,one_click_express,43.22,22.0,1.91
ORD-500977,10,tier_1_megacity,dynamic_surge_multiplier,one_click_express,40.53,51.0,7.75
ORD-500978,15,tier_1_megacity,fixed_low_fee,one_click_express,32.47,41.0,4.46
ORD-500979,18,tier_2_regional,dynamic_surge_multiplier,one_click_express,44.18,33.0,9.97
ORD-500980,18,tier_3_small,tiered_basket_subsidy,one_click_express,23.78,38.0,3.24
ORD-500981,10,tier_1_megacity,fixed_low_fee,one_click_express,38.4,38.0,5.88
ORD-500982,19,tier_1_megacity,tiered_basket_subsidy,one_click_express,37.98,35.0,6.31
ORD-500983,12,tier_1_megacity,dynamic_surge_multiplier,one_click_express,45.92,26.0,6.07
ORD-500984,10,tier_1_megacity,fixed_low_fee,upsell_grid_modal,39.86,43.0,5.29
ORD-500985,14,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,36.71,18.0,4.29
ORD-500986,23,tier_1_megacity,fixed_low_fee,upsell_grid_modal,50.31,22.0,6.56
ORD-500987,8,tier_1_megacity,fixed_low_fee,upsell_grid_modal,49.42,16.0,7.8
ORD-500988,11,tier_3_small,tiered_basket_subsidy,one_click_express,28.23,26.0,5.25
ORD-500989,12,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,32.37,30.0,9.12
ORD-500990,18,tier_2_regional,tiered_basket_subsidy,one_click_express,29.47,37.0,5.16
ORD-500991,22,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,19.48,44.0,4.09
ORD-500992,8,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,59.96,31.0,14.6
ORD-500993,14,tier_2_regional,fixed_low_fee,one_click_express,27.13,38.0,5.68
ORD-500994,15,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,42.15,16.0,7.62
ORD-500995,18,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,23.65,25.0,6.55
ORD-500996,9,tier_2_regional,fixed_low_fee,upsell_grid_modal,33.74,28.0,5.63
ORD-500997,22,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,13.54,,4.07
ORD-500998,14,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,23.12,-99.0,5.37
ORD-500999,23,tier_2_regional,fixed_low_fee,upsell_grid_modal,28.41,14.0,4.64
ORD-501000,22,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,55.36,26.0,11.73
ORD-501001,9,tier_1_megacity,tiered_basket_subsidy,one_click_express,41.48,30.0,9.96
ORD-501002,18,tier_1_megacity,dynamic_surge_multiplier,one_click_express,45.0,36.0,9.8
ORD-501003,17,tier_2_regional,fixed_low_fee,gamified_loyalty_bar,28.2,25.0,5.18
ORD-501004,20,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,65.58,19.0,10.0
ORD-501005,20,tier_1_megacity,fixed_low_fee,one_click_express,39.28,39.0,6.4
ORD-501006,11,tier_3_small,dynamic_surge_multiplier,one_click_express,37.05,44.0,3.49
ORD-501007,13,tier_1_megacity,dynamic_surge_multiplier,one_click_express,51.37,33.0,6.19
ORD-501008,20,tier_1_megacity,fixed_low_fee,one_click_express,33.81,43.0,5.73
ORD-501009,23,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,15.81,56.0,4.45
ORD-501010,16,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,28.5,46.0,11.19
ORD-501011,18,tier_3_small,fixed_low_fee,one_click_express,24.77,24.0,-1.91
ORD-501012,9,tier_2_regional,tiered_basket_subsidy,one_click_express,35.88,24.0,5.35
ORD-501013,13,tier_2_regional,dynamic_surge_multiplier,one_click_express,24.57,22.0,18.44
ORD-501014,17,tier_3_small,tiered_basket_subsidy,one_click_express,23.25,38.0,9.31
ORD-501015,22,tier_1_megacity,fixed_low_fee,one_click_express,33.2,31.0,5.14
ORD-501016,23,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,31.73,34.0,7.69
ORD-501017,9,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,50.85,18.0,7.87
ORD-501018,21,tier_1_megacity,fixed_low_fee,one_click_express,31.07,49.0,2.91
ORD-501019,9,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,19.05,31.0,5.83
ORD-501020,15,tier_3_small,fixed_low_fee,upsell_grid_modal,32.84,27.0,8.65
ORD-501021,12,tier_3_small,dynamic_surge_multiplier,gamified_loyalty_bar,21.16,21.0,6.72
ORD-501022,20,tier_3_small,tiered_basket_subsidy,gamified_loyalty_bar,34.71,28.0,12.66
ORD-501023,19,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,31.55,32.0,9.27
ORD-501024,10,,fixed_low_fee,upsell_grid_modal,23.41,34.0,4.96
ORD-501025,13,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,34.95,28.0,2.96
ORD-501026,16,,tiered_basket_subsidy,upsell_grid_modal,35.56,30.0,5.66
ORD-501027,13,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,44.97,21.0,2.96
ORD-501028,10,tier_2_regional,fixed_low_fee,upsell_grid_modal,31.77,35.0,6.22
ORD-501029,14,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,26.28,19.0,3.77
ORD-501030,10,tier_3_small,fixed_low_fee,one_click_express,21.39,51.0,10.12
ORD-501031,16,tier_2_regional,dynamic_surge_multiplier,gamified_loyalty_bar,19.01,36.0,2.39
ORD-501032,17,tier_2_regional,fixed_low_fee,one_click_express,42.24,26.0,2.75
ORD-501033,13,tier_1_megacity,tiered_basket_subsidy,one_click_express,38.46,38.0,8.54
ORD-501034,23,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,27.79,61.0,8.66
ORD-501035,19,tier_1_megacity,tiered_basket_subsidy,one_click_express,53.09,59.0,3.59
ORD-501036,14,,fixed_low_fee,one_click_express,41.06,29.0,5.65
ORD-501037,22,tier_2_regional,tiered_basket_subsidy,one_click_express,28.58,36.0,5.0
ORD-501038,22,tier_1_megacity,tiered_basket_subsidy,one_click_express,36.02,25.0,7.43
ORD-501039,13,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,28.86,43.0,3.25
ORD-501040,9,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,39.9,10.0,1.85
ORD-501041,10,tier_2_regional,tiered_basket_subsidy,gamified_loyalty_bar,38.88,21.0,12.38
ORD-501042,8,tier_2_regional,tiered_basket_subsidy,one_click_express,23.23,49.0,5.03
ORD-501043,19,tier_1_megacity,tiered_basket_subsidy,gamified_loyalty_bar,56.52,22.0,8.5
ORD-501044,9,tier_2_regional,tiered_basket_subsidy,upsell_grid_modal,18.83,60.0,4.06
ORD-501045,23,tier_3_small,fixed_low_fee,one_click_express,18.3,10.0,4.82
ORD-501046,9,tier_3_small,tiered_basket_subsidy,upsell_grid_modal,29.39,38.0,5.06
ORD-501047,20,tier_1_megacity,fixed_low_fee,upsell_grid_modal,35.07,34.0,3.86
ORD-501048,8,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,15.59,33.0,1.66
ORD-501049,12,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,29.89,31.0,1.47
ORD-501050,13,tier_1_megacity,tiered_basket_subsidy,one_click_express,56.3,31.0,6.57
ORD-501051,11,tier_1_megacity,tiered_basket_subsidy,upsell_grid_modal,32.66,22.0,5.37
ORD-501052,19,tier_2_regional,fixed_low_fee,one_click_express,19.64,45.0,3.17
ORD-501053,21,tier_3_small,tiered_basket_subsidy,one_click_express,16.81,35.0,7.03
ORD-501054,13,tier_2_regional,dynamic_surge_multiplier,one_click_express,34.03,23.0,6.11
ORD-501055,9,tier_2_regional,tiered_basket_subsidy,one_click_express,15.21,10.0,2.17
ORD-501056,16,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,19.36,,-0.06
ORD-501057,17,tier_2_regional,fixed_low_fee,one_click_express,24.04,30.0,8.67
ORD-501058,19,tier_1_megacity,fixed_low_fee,gamified_loyalty_bar,28.47,44.0,3.02
ORD-501059,19,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,25.21,33.0,-5.35
ORD-501060,21,tier_1_megacity,tiered_basket_subsidy,one_click_express,34.63,32.0,9.14
ORD-501061,12,tier_2_regional,dynamic_surge_multiplier,one_click_express,35.47,35.0,11.06
ORD-501062,15,tier_3_small,dynamic_surge_multiplier,upsell_grid_modal,17.14,25.0,-0.75
ORD-501063,10,,tiered_basket_subsidy,one_click_express,39.48,34.0,6.33
ORD-501064,20,tier_3_small,tiered_basket_subsidy,one_click_express,19.38,32.0,8.76
ORD-501065,14,tier_1_megacity,tiered_basket_subsidy,one_click_express,37.63,28.0,2.41
ORD-501066,22,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,27.22,35.0,4.36
ORD-501067,10,tier_1_megacity,tiered_basket_subsidy,one_click_express,35.94,35.0,7.2
ORD-501068,17,tier_2_regional,dynamic_surge_multiplier,upsell_grid_modal,8.0,35.0,5.42
ORD-501069,17,tier_1_megacity,dynamic_surge_multiplier,gamified_loyalty_bar,26.9,34.0,11.05
ORD-501070,10,tier_1_megacity,dynamic_surge_multiplier,upsell_grid_modal,34.91,17.0,-0.66
ORD-501071,18,tier_3_small,fixed_low_fee,upsell_grid_modal,23.4,10.0,6.28
